"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"8493",3769745,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-09","2022-08-08","Ludvika","Dalarnas Län","2085C1070",1
"8494",3769945,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-08","2022-08-07","Göteborg","Västra Götalands Län","1480C3210",1
"8495",3770763,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-08","2022-08-07","Kungsbacka","Hallands Län","1384C1140",1
"8496",3771312,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-07-30","2022-07-30","Köping","Västmanlands Län","1983C1070",1
"8497",3771622,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-07-19","2022-07-19","Örebro","Örebro Län","1880C1600",1
"8498",3771625,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-07-19","2022-07-19","Söderköping","Östergötlands Län","0582C1030",1
"8499",3771837,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-12","2022-08-12","Stockholm","Stockholms Län","0180C2030",1
"8500",3772048,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-11","2022-08-11","Borås","Västra Götalands Län","1490C1120",1
"8501",3772290,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-01","2022-07-31","Lund","Skåne Län","1281B2020",1
"8502",3772421,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-11","2022-08-11","Malmö","Skåne Län","1280C1980",1
